,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
2025-05-05 11:30:00+02:00,0.0,44.21,239.43,,2777.54,11062.96,0.0,47.37,4.86,30.74,,,2144.32
2025-05-05 11:45:00+02:00,0.0,44.16,239.3,,2777.23,10948.89,0.0,47.57,4.81,30.13,,,2149.57
2025-05-05 12:00:00+02:00,0.0,50.16,56.11,,2790.59,10691.25,0.0,41.36,5.71,28.24,,,2248.44
2025-05-05 12:15:00+02:00,0.0,49.83,41.62,,2779.19,10646.89,0.0,42.8,5.94,28.31,,,2284.01
2025-05-05 12:30:00+02:00,0.0,50.38,41.01,,2774.89,10470.52,0.0,42.44,6.44,28.05,,,2328.23
2025-05-05 12:45:00+02:00,0.0,51.27,39.78,,2773.97,10274.5,0.0,42.48,6.48,27.41,,,2315.2
2025-05-05 13:00:00+02:00,0.0,52.45,35.74,,2743.32,10447.96,0.0,49.88,5.1,25.37,,,2306.69
2025-05-05 13:15:00+02:00,0.0,53.3,41.56,,2704.37,10493.76,0.0,46.77,5.03,26.36,,,2337.95
2025-05-05 13:30:00+02:00,0.0,53.54,42.67,,2762.27,10452.36,0.0,46.59,4.86,26.33,,,2332.33
2025-05-05 13:45:00+02:00,0.0,53.26,42.65,,2772.61,10393.04,0.0,45.54,5.24,26.45,,,2372.36
2025-05-05 14:00:00+02:00,0.0,54.03,42.75,,2802.08,11307.75,0.0,46.91,6.0,27.1,,,2406.84
2025-05-05 14:15:00+02:00,0.0,53.45,42.67,,2796.17,11346.98,0.0,48.56,6.01,26.24,,,2497.66
2025-05-05 14:30:00+02:00,0.0,53.59,42.68,,2796.75,11444.88,0.0,49.28,6.01,25.47,,,2469.7
2025-05-05 14:45:00+02:00,0.0,53.05,46.05,,2800.37,11348.22,0.0,45.37,6.16,23.74,,,2493.75
2025-05-05 15:00:00+02:00,0.0,52.17,114.78,,2798.67,11514.66,0.0,43.86,5.29,23.21,,,2499.82
2025-05-05 15:15:00+02:00,0.0,52.75,116.73,,2816.54,11634.98,0.0,46.87,5.5,24.17,,,2504.13
2025-05-05 15:30:00+02:00,0.0,55.76,116.55,,2816.13,11700.55,0.0,44.51,5.52,24.47,,,2514.12
2025-05-05 15:45:00+02:00,0.0,52.78,116.7,,2817.88,11753.75,0.0,49.61,5.86,24.28,,,2565.23
2025-05-05 16:00:00+02:00,0.0,52.09,224.48,,2825.09,11879.27,0.0,49.41,4.53,23.58,,,2573.5
2025-05-05 16:15:00+02:00,0.0,52.01,231.63,,2829.42,12047.53,0.0,45.26,4.23,23.76,,,2585.34
2025-05-05 16:30:00+02:00,0.0,52.05,231.39,,2826.33,11938.15,0.0,43.92,4.14,22.57,,,2606.42
2025-05-05 16:45:00+02:00,0.0,51.78,234.76,,2830.76,12217.45,0.0,46.42,4.09,23.58,,,2571.57
2025-05-05 17:00:00+02:00,0.0,52.02,230.92,,2825.13,12374.42,0.0,50.84,2.37,23.44,,,2588.41
2025-05-05 17:15:00+02:00,0.0,51.42,229.81,,2825.77,12513.93,0.0,50.81,2.13,22.44,,,2560.09
2025-05-05 17:30:00+02:00,0.0,50.82,230.0,,2823.35,12516.47,0.0,48.13,2.13,22.43,,,2575.4
2025-05-05 17:45:00+02:00,0.0,50.07,248.87,,2854.48,12816.38,0.0,47.03,1.99,24.25,,,2535.73
2025-05-05 18:00:00+02:00,0.0,50.89,184.31,,2904.64,13395.81,0.0,51.23,0.64,25.53,,,2552.24
2025-05-05 18:15:00+02:00,0.0,52.46,158.77,,2905.82,13508.0,0.0,50.06,0.55,24.92,,,2565.93
2025-05-05 18:30:00+02:00,0.0,52.42,159.2,,2913.42,13662.06,0.0,44.15,0.48,24.26,,,2597.43
2025-05-05 18:45:00+02:00,0.0,52.41,159.18,,2913.26,13580.16,0.0,47.57,0.32,25.29,,,2557.63
2025-05-05 19:00:00+02:00,0.0,52.33,203.42,,2932.55,13915.19,0.0,51.02,0.37,27.74,,,2032.37
2025-05-05 19:15:00+02:00,0.0,52.41,211.1,,2928.12,13977.76,0.0,48.5,0.29,27.95,,,1996.83
2025-05-05 19:30:00+02:00,0.0,52.38,211.45,,2932.94,14201.11,0.0,48.83,0.11,27.7,,,2053.17
2025-05-05 19:45:00+02:00,0.0,52.34,211.46,,2931.28,14552.53,0.0,45.67,0.1,26.11,,,2051.72
2025-05-05 20:00:00+02:00,0.0,52.65,213.81,,2930.94,14700.45,0.0,45.74,0.1,27.37,,,1973.66
2025-05-05 20:15:00+02:00,0.0,51.92,212.51,,2920.44,14637.46,0.0,49.73,0.0,26.88,,,1907.34
2025-05-05 20:30:00+02:00,0.0,51.88,212.48,,2920.65,14560.94,0.0,49.83,0.0,26.1,,,1896.04
2025-05-05 20:45:00+02:00,0.0,52.11,212.52,,2922.89,14459.72,0.0,47.52,0.0,25.56,,,1879.64
2025-05-05 21:00:00+02:00,0.0,51.07,289.78,,2921.51,14389.4,0.0,45.89,0.0,24.22,,,1881.43
2025-05-05 21:15:00+02:00,0.0,51.0,328.66,,2888.88,14662.49,0.0,48.45,0.0,23.76,,,1887.6
2025-05-05 21:30:00+02:00,0.0,51.2,432.7,,2882.42,14437.76,0.0,49.43,0.0,24.15,,,1866.73
2025-05-05 21:45:00+02:00,0.0,51.53,495.88,,2887.29,14426.26,0.0,50.67,0.0,24.14,,,1839.14
2025-05-05 22:00:00+02:00,0.0,53.91,361.88,,2851.69,14728.25,0.0,46.21,0.0,25.13,,,2113.4
2025-05-05 22:15:00+02:00,0.0,53.85,292.98,,2822.98,14433.02,0.0,45.94,0.0,25.19,,,2304.02
2025-05-05 22:30:00+02:00,0.0,53.89,185.64,,2815.77,13921.57,0.0,50.55,0.0,25.78,,,2344.34
2025-05-05 22:45:00+02:00,0.0,53.4,177.29,,2831.55,13697.52,0.0,51.08,0.0,25.93,,,2344.36
2025-05-05 23:00:00+02:00,0.0,52.55,175.61,,2842.47,13727.72,0.0,42.96,0.0,24.22,,,2518.28
2025-05-05 23:15:00+02:00,0.0,51.94,173.85,,2837.89,13642.63,0.0,43.71,0.0,24.5,,,2543.17
2025-05-05 23:30:00+02:00,0.0,52.34,173.08,,2819.01,13360.85,0.0,44.79,0.0,25.26,,,2498.12
2025-05-05 23:45:00+02:00,0.0,52.75,172.42,,2816.18,13012.26,0.0,43.81,0.0,25.07,,,2477.78
2025-05-06 00:00:00+02:00,0.0,49.86,130.56,,2780.72,12692.69,0.0,46.47,0.0,25.86,,,2189.37
2025-05-06 00:15:00+02:00,0.0,49.97,124.54,,2780.24,12662.81,0.0,47.53,0.0,25.45,,,2063.98
2025-05-06 00:30:00+02:00,0.0,50.28,124.56,,2776.43,12787.62,0.0,46.0,0.0,24.92,,,1971.29
2025-05-06 00:45:00+02:00,0.0,50.45,124.27,,2771.59,12669.71,0.0,47.44,0.0,25.79,,,1977.25
2025-05-06 01:00:00+02:00,0.0,50.48,129.15,,2761.03,12217.89,0.0,46.35,0.0,26.89,,,2027.48
2025-05-06 01:15:00+02:00,0.0,50.39,129.42,,2762.0,12123.79,0.0,45.6,0.0,27.75,,,1916.83
2025-05-06 01:30:00+02:00,0.0,49.99,129.12,,2764.91,12370.17,0.0,46.19,0.0,27.99,,,1820.85
2025-05-06 01:45:00+02:00,0.0,49.55,128.62,,2758.02,12278.79,0.0,47.26,0.0,28.84,,,1801.92
2025-05-06 02:00:00+02:00,0.0,49.38,129.2,,2763.53,12262.39,0.0,46.02,0.0,27.6,,,1741.73
2025-05-06 02:15:00+02:00,0.0,49.4,129.03,,2754.29,12121.0,0.0,44.72,0.0,28.56,,,1721.06
2025-05-06 02:30:00+02:00,0.0,49.83,129.07,,2748.08,12166.46,0.0,46.01,0.0,29.08,,,1693.87
2025-05-06 02:45:00+02:00,0.0,49.62,128.83,,2749.05,12039.96,0.0,46.85,0.0,28.6,,,1651.36
2025-05-06 03:00:00+02:00,0.0,49.7,128.04,,2734.98,11725.61,0.0,45.4,0.0,29.53,,,1781.63
2025-05-06 03:15:00+02:00,0.0,50.13,128.17,,2745.19,11855.78,0.0,44.94,0.0,29.24,,,1769.7
2025-05-06 03:30:00+02:00,0.0,50.38,128.14,,2740.73,11800.41,0.0,46.02,0.0,29.15,,,1776.19
2025-05-06 03:45:00+02:00,0.0,50.45,128.14,,2737.98,11741.63,0.0,45.76,0.0,28.87,,,1706.37
2025-05-06 04:00:00+02:00,0.0,50.41,122.85,,2743.38,12008.17,0.0,46.66,0.0,28.96,,,1591.11
2025-05-06 04:15:00+02:00,0.0,49.99,122.34,,2740.52,12133.76,0.0,46.81,0.0,29.09,,,1563.64
2025-05-06 04:30:00+02:00,0.0,49.58,122.15,,2735.26,12175.48,0.0,46.56,0.0,27.94,,,1570.58
2025-05-06 04:45:00+02:00,0.0,49.08,121.65,,2727.42,12109.24,0.0,46.2,0.0,28.16,,,1558.39
2025-05-06 05:00:00+02:00,0.0,49.34,120.66,,2726.66,12323.75,0.0,47.48,0.0,30.54,,,1439.36
2025-05-06 05:15:00+02:00,0.0,49.66,121.36,,2739.92,12625.72,0.0,50.07,0.0,29.96,,,1358.84
2025-05-06 05:30:00+02:00,0.0,49.74,126.9,,2756.92,13075.66,0.0,43.83,0.0,29.05,,,1261.37
2025-05-06 05:45:00+02:00,0.0,50.19,136.09,,2751.53,13403.89,0.0,43.59,0.0,29.52,,,1278.55
2025-05-06 06:00:00+02:00,0.0,50.39,135.46,,2758.17,13487.81,0.0,48.67,0.0,32.41,,,1227.44
2025-05-06 06:15:00+02:00,0.0,50.49,136.39,,2774.55,13756.86,0.0,45.6,0.0,30.72,,,1265.04
2025-05-06 06:30:00+02:00,0.0,50.44,137.33,,2802.54,14284.05,0.0,43.83,0.1,29.17,,,1262.45
2025-05-06 06:45:00+02:00,0.0,50.23,139.47,,2766.24,14348.61,0.0,47.67,0.1,27.44,,,1139.98
2025-05-06 07:00:00+02:00,0.0,49.49,301.1,,2797.17,14438.95,0.0,45.03,0.53,27.93,,,1021.32
2025-05-06 07:15:00+02:00,0.0,49.03,322.05,,2828.72,14560.16,0.0,44.64,0.63,26.77,,,1024.88
2025-05-06 07:30:00+02:00,0.0,48.72,331.64,,2832.22,14451.08,0.0,50.56,0.83,25.86,,,1049.19
2025-05-06 07:45:00+02:00,0.0,49.09,331.31,,2831.14,14682.41,0.0,49.57,1.0,26.6,,,969.49
2025-05-06 08:00:00+02:00,0.0,49.47,172.63,,2803.76,14590.52,0.0,48.68,2.55,27.66,,,947.3
2025-05-06 08:15:00+02:00,0.0,49.31,154.78,,2807.15,14109.09,0.0,50.27,2.31,27.39,,,836.29
2025-05-06 08:30:00+02:00,0.0,49.33,153.9,,2797.18,13875.34,0.0,51.09,2.58,26.6,,,809.12
2025-05-06 08:45:00+02:00,0.0,49.45,152.89,,2801.31,13899.59,0.0,52.68,2.44,27.23,,,812.72
2025-05-06 09:00:00+02:00,0.0,49.63,158.01,,2823.04,13705.19,0.0,48.58,3.92,27.16,,,843.22
2025-05-06 09:15:00+02:00,0.0,49.77,157.16,,2797.61,13485.36,0.0,48.15,4.22,27.17,,,884.92
2025-05-06 09:30:00+02:00,0.0,49.37,157.24,,2788.91,13186.28,0.0,46.84,4.52,26.03,,,887.17
2025-05-06 09:45:00+02:00,0.0,49.06,157.26,,2791.27,13091.19,0.0,47.64,4.54,26.99,,,916.63
2025-05-06 10:00:00+02:00,0.0,48.91,85.67,,2741.82,12638.7,0.0,42.2,5.35,28.42,,,803.97
2025-05-06 10:15:00+02:00,0.0,48.81,79.91,,2726.73,12430.82,0.0,40.48,5.32,28.59,,,793.61
2025-05-06 10:30:00+02:00,0.0,48.7,79.83,,2722.81,12368.43,0.0,42.98,5.85,28.53,,,750.29
2025-05-06 10:45:00+02:00,0.0,48.97,79.99,,2738.25,12080.6,0.0,41.0,6.15,28.45,,,765.98
2025-05-06 11:00:00+02:00,0.0,48.71,79.32,,2708.79,11334.61,0.0,44.29,5.68,28.92,,,852.19
2025-05-06 11:15:00+02:00,0.0,48.71,79.17,,2702.67,10806.64,0.0,44.52,5.45,27.91,,,867.89
2025-05-06 11:30:00+02:00,0.0,48.7,79.3,,2714.61,10555.86,0.0,44.02,5.68,28.52,,,895.79
2025-05-06 11:45:00+02:00,0.0,48.73,79.43,,2719.01,10424.46,0.0,41.95,6.28,28.12,,,852.3
2025-05-06 12:00:00+02:00,0.0,48.73,62.84,,2719.55,10072.89,0.0,42.2,5.69,27.66,,,839.94
2025-05-06 12:15:00+02:00,0.0,48.71,61.75,,2708.11,9900.13,0.0,45.68,5.7,27.65,,,815.43
2025-05-06 12:30:00+02:00,0.0,48.75,61.73,,2701.99,9819.44,0.0,46.83,5.61,26.36,,,789.41
2025-05-06 12:45:00+02:00,0.0,48.72,61.77,,2703.65,9805.85,0.0,46.29,6.12,26.07,,,829.02
2025-05-06 13:00:00+02:00,0.0,48.72,61.84,,2700.21,9702.03,0.0,48.52,5.78,27.12,,,897.12
2025-05-06 13:15:00+02:00,0.0,48.71,61.33,,2692.68,9562.62,0.0,45.67,5.51,27.65,,,905.73
2025-05-06 13:30:00+02:00,0.0,48.71,61.23,,2695.81,9324.41,0.0,45.75,5.62,27.11,,,891.69
2025-05-06 13:45:00+02:00,0.0,48.71,61.34,,2702.95,9112.5,0.0,49.31,5.92,27.29,,,853.2
2025-05-06 14:00:00+02:00,0.0,48.72,61.77,,2716.05,9952.14,0.0,50.88,5.65,29.18,,,846.51
2025-05-06 14:15:00+02:00,0.0,48.71,61.82,,2711.59,10304.12,0.0,50.87,5.62,29.79,,,815.34
2025-05-06 14:30:00+02:00,0.0,48.73,61.84,,2711.95,10346.32,0.0,50.16,5.21,28.62,,,814.26
2025-05-06 14:45:00+02:00,0.0,48.7,62.17,,2716.21,10507.94,0.0,50.44,5.38,28.75,,,856.1
2025-05-06 15:00:00+02:00,0.0,48.71,78.57,,2701.67,11065.13,0.0,50.27,4.84,29.34,,,848.01
2025-05-06 15:15:00+02:00,0.0,48.7,79.51,,2694.34,11328.66,0.0,51.31,4.72,29.88,,,860.36
2025-05-06 15:30:00+02:00,0.0,48.71,79.98,,2699.01,11584.7,0.0,51.15,4.62,29.3,,,876.63
2025-05-06 15:45:00+02:00,0.0,48.71,79.68,,2689.49,11982.46,0.0,49.29,4.64,30.07,,,864.05
2025-05-06 16:00:00+02:00,0.0,48.75,79.76,,2697.55,12300.9,0.0,51.62,3.44,28.99,,,876.06
2025-05-06 16:15:00+02:00,0.0,49.18,80.66,,2700.67,12972.97,0.0,51.94,3.29,28.92,,,889.46
2025-05-06 16:30:00+02:00,0.0,48.72,79.89,,2691.21,13209.13,0.0,49.29,2.94,29.17,,,877.51
2025-05-06 16:45:00+02:00,0.0,48.72,82.58,,2694.47,13454.16,0.0,47.17,2.58,28.18,,,905.29
2025-05-06 17:00:00+02:00,0.0,48.69,244.54,,2731.92,13170.62,0.0,48.62,2.48,28.47,,,901.64
2025-05-06 17:15:00+02:00,0.0,48.74,251.23,,2758.77,13719.99,0.0,48.96,2.44,28.04,,,860.9
2025-05-06 17:30:00+02:00,0.0,49.01,256.34,,2788.87,14132.85,0.0,49.69,1.95,29.78,,,897.51
2025-05-06 17:45:00+02:00,0.0,48.74,389.87,,2805.9,14150.43,0.0,49.18,2.03,29.66,,,892.87
2025-05-06 18:00:00+02:00,0.0,49.22,334.24,,2762.84,13816.24,0.0,47.76,0.79,29.86,,,875.52
2025-05-06 18:15:00+02:00,0.0,49.88,344.51,,2750.41,14133.3,0.0,50.44,0.77,29.12,,,871.88
2025-05-06 18:30:00+02:00,0.0,50.93,321.75,,2772.5,14658.64,0.0,46.31,0.76,28.98,,,790.12
2025-05-06 18:45:00+02:00,0.0,51.63,316.88,,2767.71,14793.26,0.0,47.36,0.4,27.83,,,751.44
2025-05-06 19:00:00+02:00,0.0,51.25,461.05,,2780.74,14315.47,0.0,46.98,0.2,26.15,,,762.73
2025-05-06 19:15:00+02:00,0.0,51.98,475.57,,2782.18,14336.0,0.0,49.4,0.1,25.12,,,726.19
2025-05-06 19:30:00+02:00,0.0,50.12,477.67,,2786.37,14649.16,0.0,48.7,0.1,25.31,,,706.18
2025-05-06 19:45:00+02:00,0.0,49.5,504.76,,2798.23,14944.39,0.0,47.5,0.1,26.21,,,688.86
2025-05-06 20:00:00+02:00,0.0,50.41,484.48,,2798.61,14736.96,0.0,46.04,0.0,27.41,,,665.35
2025-05-06 20:15:00+02:00,0.0,49.41,484.12,,2813.92,14819.17,0.0,45.38,0.0,27.84,,,674.92
2025-05-06 20:30:00+02:00,0.0,49.59,486.04,,2805.03,14891.34,0.0,44.69,0.0,27.53,,,653.5
2025-05-06 20:45:00+02:00,0.0,49.69,486.02,,2807.84,14975.14,0.0,44.53,0.0,27.18,,,629.79
2025-05-06 21:00:00+02:00,0.0,50.81,505.26,,2799.35,14964.87,0.0,44.82,0.0,25.8,,,622.53
2025-05-06 21:15:00+02:00,0.0,50.95,507.18,,2783.21,14995.01,0.0,43.99,0.0,25.96,,,603.71
2025-05-06 21:30:00+02:00,0.0,50.15,507.19,,2798.44,14930.31,0.0,42.8,0.0,26.89,,,570.2
2025-05-06 21:45:00+02:00,0.0,50.84,530.21,,2796.41,14932.27,0.0,44.45,0.0,26.5,,,539.75
2025-05-06 22:00:00+02:00,0.0,49.83,518.35,,2837.67,15315.05,0.0,49.03,0.0,26.22,,,529.95
2025-05-06 22:15:00+02:00,0.0,50.02,505.21,,2848.24,15354.11,0.0,48.9,0.0,26.58,,,532.47
2025-05-06 22:30:00+02:00,0.0,49.53,504.59,,2847.03,15005.82,0.0,51.21,0.0,26.91,,,513.44
2025-05-06 22:45:00+02:00,0.0,49.01,499.75,,2827.0,14721.09,0.0,51.06,0.0,27.36,,,492.63
2025-05-06 23:00:00+02:00,0.0,48.84,505.21,,2811.3,14939.84,0.0,53.84,0.0,29.32,,,482.26
2025-05-06 23:15:00+02:00,0.0,48.82,505.11,,2800.61,14753.03,0.0,50.0,0.0,29.2,,,475.49
2025-05-06 23:30:00+02:00,0.0,50.47,590.0,,2774.91,14455.63,0.0,49.3,0.0,29.41,,,450.15
2025-05-06 23:45:00+02:00,0.0,49.42,514.61,,2758.3,14282.67,0.0,51.72,0.0,29.43,,,440.88
2025-05-07 00:00:00+02:00,0.0,49.93,450.57,,2716.99,14248.67,0.0,53.33,0.0,27.98,,,451.44
2025-05-07 00:15:00+02:00,0.0,49.3,448.14,,2705.62,14093.51,0.0,52.59,0.0,28.8,,,464.5
2025-05-07 00:30:00+02:00,0.0,49.52,447.75,,2701.93,13944.0,0.0,50.91,0.0,29.61,,,458.37
2025-05-07 00:45:00+02:00,0.0,50.04,448.41,,2704.07,13770.76,0.0,51.7,0.0,28.81,,,449.81
2025-05-07 01:00:00+02:00,0.0,49.08,411.2,,2698.94,14091.89,0.0,51.7,0.0,28.04,,,442.94
2025-05-07 01:15:00+02:00,0.0,49.64,403.23,,2673.63,13886.21,0.0,52.43,0.0,28.65,,,469.03
2025-05-07 01:30:00+02:00,0.0,48.94,403.78,,2676.32,13930.28,0.0,51.64,0.0,28.77,,,493.85
2025-05-07 01:45:00+02:00,0.0,49.98,404.64,,2679.35,13922.56,0.0,52.42,0.0,29.62,,,487.79
2025-05-07 02:00:00+02:00,0.0,49.19,399.65,,2661.41,14085.0,0.0,52.37,0.0,28.99,,,488.49
2025-05-07 02:15:00+02:00,0.0,48.81,399.61,,2658.74,14188.46,0.0,52.23,0.0,29.15,,,483.31
2025-05-07 02:30:00+02:00,0.0,49.0,398.08,,2653.74,14048.74,0.0,52.71,0.0,29.77,,,487.32
2025-05-07 02:45:00+02:00,0.0,49.13,398.48,,2655.15,13976.72,0.0,53.81,0.0,30.06,,,485.19
2025-05-07 03:00:00+02:00,0.0,48.83,405.87,,2659.48,13867.38,0.0,55.19,0.0,29.45,,,475.23
2025-05-07 03:15:00+02:00,0.0,49.07,406.18,,2657.69,13595.65,0.0,50.84,0.0,30.12,,,494.07
2025-05-07 03:30:00+02:00,0.0,48.92,405.37,,2652.43,13632.16,0.0,50.79,0.0,30.03,,,509.24
2025-05-07 03:45:00+02:00,0.0,48.75,407.46,,2652.53,13694.12,0.0,52.21,0.0,29.78,,,500.22
2025-05-07 04:00:00+02:00,0.0,49.19,455.76,,2640.13,13476.23,0.0,53.44,0.0,29.66,,,528.93
2025-05-07 04:15:00+02:00,0.0,49.26,458.1,,2645.57,13547.28,0.0,50.43,0.0,30.1,,,526.71
2025-05-07 04:30:00+02:00,0.0,50.96,462.99,,2657.99,13723.03,0.0,51.83,0.0,29.77,,,515.8
2025-05-07 04:45:00+02:00,0.0,50.72,465.29,,2662.15,13772.32,0.0,54.34,0.0,30.17,,,514.83
2025-05-07 05:00:00+02:00,0.0,50.54,505.59,,2667.9,13529.86,0.0,50.39,0.0,31.62,,,504.81
2025-05-07 05:15:00+02:00,0.0,50.21,517.35,,2670.35,13567.05,0.0,49.69,0.0,31.23,,,487.21
2025-05-07 05:30:00+02:00,0.0,49.77,516.14,,2661.07,13876.96,0.0,50.55,0.0,30.77,,,494.32
2025-05-07 05:45:00+02:00,0.0,50.78,514.26,,2666.71,14053.74,0.0,53.55,0.0,31.07,,,470.65
2025-05-07 06:00:00+02:00,0.0,49.71,515.37,,2723.36,13655.72,0.0,48.15,0.0,31.53,,,437.5
2025-05-07 06:15:00+02:00,0.0,51.17,519.84,,2739.95,13946.48,0.0,47.28,0.0,30.58,,,428.97
2025-05-07 06:30:00+02:00,0.0,51.39,544.47,,2750.42,14659.38,0.0,52.83,0.1,29.7,,,397.4
2025-05-07 06:45:00+02:00,0.0,49.84,542.7,,2754.08,14866.52,0.0,51.83,0.1,29.03,,,384.05
2025-05-07 07:00:00+02:00,0.0,50.62,533.81,,2696.47,14344.82,0.0,48.8,0.64,27.86,,,361.95
2025-05-07 07:15:00+02:00,0.0,49.42,533.14,,2703.71,14573.61,0.0,46.93,0.78,27.32,,,348.78
2025-05-07 07:30:00+02:00,0.0,49.08,533.7,,2705.05,14430.12,0.0,37.98,0.99,26.18,,,323.77
2025-05-07 07:45:00+02:00,0.0,48.71,541.9,,2710.62,14396.48,0.0,37.61,1.22,26.92,,,324.71
2025-05-07 08:00:00+02:00,0.0,48.71,517.04,,2729.83,14009.72,0.0,39.02,2.26,26.38,,,336.4
2025-05-07 08:15:00+02:00,0.0,48.72,507.2,,2688.82,13498.51,0.0,39.23,2.53,27.04,,,336.96
2025-05-07 08:30:00+02:00,0.0,48.88,501.41,,2656.57,13119.58,0.0,39.98,2.74,27.23,,,312.81
2025-05-07 08:45:00+02:00,0.0,49.37,483.73,,2648.06,12808.96,0.0,45.62,3.06,27.83,,,286.54
2025-05-07 09:00:00+02:00,0.0,50.39,383.34,,2623.71,12927.39,0.0,42.36,4.4,28.14,,,281.09
2025-05-07 09:15:00+02:00,0.0,54.23,373.63,,2627.18,12905.77,0.0,41.46,4.61,29.09,,,285.1
2025-05-07 09:30:00+02:00,0.0,54.46,364.99,,2621.48,12797.65,0.0,41.95,4.73,28.47,,,288.3
2025-05-07 09:45:00+02:00,0.0,53.77,365.31,,2619.7,12687.99,0.0,41.46,5.1,27.34,,,269.93
2025-05-07 10:00:00+02:00,0.0,50.42,368.95,,2611.47,12748.12,0.0,44.04,5.73,27.93,,,251.46
2025-05-07 10:15:00+02:00,0.0,49.33,366.29,,2601.59,12521.91,0.0,42.72,6.06,26.77,,,236.39
2025-05-07 10:30:00+02:00,0.0,50.93,367.15,,2603.46,12351.74,0.0,37.34,6.26,27.35,,,232.46
2025-05-07 10:45:00+02:00,0.0,51.78,365.27,,2597.46,12267.2,0.0,38.86,6.21,25.29,,,229.71
2025-05-07 11:00:00+02:00,0.0,53.48,261.08,,2549.78,11844.95,0.0,38.09,5.58,24.44,,,239.57
2025-05-07 11:15:00+02:00,0.0,52.33,250.79,,2567.35,11653.34,0.0,33.86,5.72,25.25,,,238.23
2025-05-07 11:30:00+02:00,0.0,52.95,159.7,,2576.87,11635.65,0.0,35.06,5.65,26.0,,,235.64
2025-05-07 11:45:00+02:00,0.0,53.41,133.22,,2573.71,11594.59,0.0,35.71,5.5,27.32,,,247.4
2025-05-07 12:00:00+02:00,0.0,54.27,79.93,,2539.34,11156.7,0.0,34.72,5.84,28.13,,,259.24
2025-05-07 12:15:00+02:00,0.0,52.84,79.92,,2539.41,11046.59,0.0,35.33,6.7,27.26,,,253.21
2025-05-07 12:30:00+02:00,0.0,49.55,79.98,,2542.11,10941.2,0.0,35.4,6.73,27.37,,,253.95
2025-05-07 12:45:00+02:00,0.0,48.73,79.9,,2541.85,10816.03,0.0,36.4,6.41,26.41,,,272.59
2025-05-07 13:00:00+02:00,0.0,48.71,79.87,,2582.2,11134.23,0.0,34.66,6.86,27.54,,,278.43
2025-05-07 13:15:00+02:00,0.0,48.71,80.11,,2589.73,11342.87,0.0,40.93,6.81,28.14,,,293.85
2025-05-07 13:30:00+02:00,0.0,48.72,79.7,,2581.43,11337.2,0.0,45.64,6.76,29.23,,,294.19
2025-05-07 13:45:00+02:00,0.0,48.73,79.72,,2585.55,11410.23,0.0,44.82,6.8,29.19,,,286.06
2025-05-07 14:00:00+02:00,0.0,48.69,79.97,,2594.15,11660.56,0.0,41.56,6.65,28.62,,,290.98
2025-05-07 14:15:00+02:00,0.0,48.72,79.66,,2589.76,11732.24,0.0,33.6,6.33,28.2,,,312.83
2025-05-07 14:30:00+02:00,0.0,48.7,79.65,,2587.24,11654.27,0.0,32.96,6.02,28.34,,,290.44
2025-05-07 14:45:00+02:00,0.0,48.71,82.01,,2562.8,11429.76,0.0,34.18,5.94,29.03,,,294.97
2025-05-07 15:00:00+02:00,0.0,48.72,149.74,,2601.92,12006.12,0.0,32.74,5.46,30.03,,,291.48
2025-05-07 15:15:00+02:00,0.0,48.7,243.46,,2612.47,12283.28,0.0,32.64,5.6,30.8,,,291.2
2025-05-07 15:30:00+02:00,0.0,48.71,278.51,,2607.85,12447.29,0.0,32.61,5.88,30.73,,,291.44
2025-05-07 15:45:00+02:00,0.0,48.73,280.08,,2609.45,12459.21,0.0,34.11,4.42,29.66,,,294.22
2025-05-07 16:00:00+02:00,0.0,48.73,311.26,,2619.34,12840.74,0.0,31.01,3.43,30.09,,,309.08
2025-05-07 16:15:00+02:00,0.0,48.73,317.05,,2614.59,12864.94,0.0,31.71,3.28,28.75,,,303.83
2025-05-07 16:30:00+02:00,0.0,48.7,317.6,,2616.54,13165.44,0.0,28.51,4.03,27.91,,,306.66
2025-05-07 16:45:00+02:00,0.0,48.71,317.74,,2619.64,13445.08,0.0,30.05,4.05,30.25,,,307.72
2025-05-07 17:00:00+02:00,0.0,48.72,457.63,,2615.08,13319.32,0.0,31.76,2.46,27.76,,,323.54
2025-05-07 17:15:00+02:00,0.0,48.73,469.7,,2616.27,13326.82,0.0,31.89,2.0,26.44,,,331.17
2025-05-07 17:30:00+02:00,0.0,48.7,487.09,,2636.53,13613.9,0.0,32.39,2.23,27.05,,,345.69
2025-05-07 17:45:00+02:00,0.0,48.73,478.48,,2635.44,13696.91,0.0,31.77,2.5,27.06,,,370.98
2025-05-07 18:00:00+02:00,0.0,48.72,467.08,,2654.97,13646.0,0.0,35.06,1.32,26.39,,,365.81
2025-05-07 18:15:00+02:00,0.0,48.73,472.74,,2671.6,13941.82,0.0,32.12,1.06,27.59,,,351.33
